5.259999999999999787e+00,1.740273274481296539e-02,9.722182154655456543e-01,5.210538394749164581e-03,2.680916106328368187e-03,3.003620659001171589e-04,1.725254696793854237e-03,4.619185056071728468e-04
5.459999999999999964e+00,9.358832985162734985e-02,8.915382027626037598e-01,4.955064039677381516e-03,4.704191349446773529e-03,7.332942332141101360e-04,3.276418661698698997e-03,1.204582396894693375e-03
5.660000000000000142e+00,2.724495483562350273e-03,9.903312921524047852e-01,1.855640555731952190e-03,2.196364337578415871e-03,1.590757281519472599e-03,5.197195569053292274e-04,7.818620651960372925e-04
5.860000000000000320e+00,2.759041730314493179e-03,9.661250710487365723e-01,1.020729634910821915e-02,2.694529714062809944e-03,5.402632057666778564e-03,8.911206386983394623e-03,3.900124691426753998e-03
6.059999999999999609e+00,1.121274195611476898e-02,7.678751945495605469e-01,4.328359663486480713e-02,1.081202644854784012e-02,2.953425422310829163e-02,7.445708662271499634e-02,6.282514333724975586e-02
6.259999999999999787e+00,6.469301413744688034e-03,6.955562829971313477e-01,2.385102584958076477e-02,7.450532168149948120e-03,1.737838387489318848e-01,3.539708629250526428e-02,5.749182775616645813e-02
6.459999999999999964e+00,4.371511936187744141e-02,5.122063755989074707e-01,1.034725755453109741e-01,1.495572831481695175e-02,1.588701307773590088e-01,4.394812136888504028e-02,1.228319108486175537e-01
6.660000000000000142e+00,2.748885005712509155e-02,3.433096408843994141e-01,1.326801925897598267e-01,1.994175091385841370e-02,2.952210605144500732e-01,6.940536946058273315e-02,1.119531765580177307e-01
6.860000000000000320e+00,3.739825636148452759e-02,5.735602378845214844e-01,1.740366593003273010e-02,8.922990411520004272e-03,2.746723592281341553e-01,1.965007558465003967e-02,6.839244812726974487e-02
7.059999999999999609e+00,1.541534662246704102e-01,9.926060587167739868e-02,8.519298583269119263e-02,1.336064748466014862e-02,7.825519144535064697e-02,1.673927605152130127e-01,4.023843407630920410e-01
7.259999999999999787e+00,1.419613510370254517e-01,2.874462306499481201e-02,4.965968430042266846e-02,5.807560402899980545e-03,2.284424751996994019e-02,2.150667160749435425e-01,5.359158515930175781e-01
7.459999999999999964e+00,2.339562028646469116e-02,3.320720745250582695e-03,5.703771486878395081e-02,1.642463146708905697e-03,6.097325123846530914e-03,5.592286586761474609e-01,3.492774963378906250e-01
7.660000000000000142e+00,2.653852291405200958e-02,1.004129182547330856e-03,2.345176227390766144e-02,9.553820709697902203e-04,3.795275930315256119e-03,5.136492848396301270e-01,4.306055903434753418e-01
7.860000000000000320e+00,3.754137316718697548e-03,3.872796660289168358e-04,8.366543799638748169e-02,5.089604528620839119e-04,1.093088299967348576e-03,8.423359990119934082e-01,6.825502216815948486e-02
8.060000000000000497e+00,3.503484651446342468e-03,1.040470961015671492e-04,3.852644469588994980e-03,1.186866720672696829e-04,3.009359352290630341e-04,9.642167687416076660e-01,2.790343202650547028e-02
8.259999999999999787e+00,2.348293783143162727e-03,4.362667823443189263e-05,4.411030560731887817e-02,3.314786299597471952e-04,2.580703003332018852e-04,9.409112930297851562e-01,1.199694909155368805e-02
8.460000000000000853e+00,3.983572591096162796e-03,8.805736433714628220e-05,1.731912232935428619e-02,9.547654772177338600e-04,1.298275310546159744e-03,9.591913819313049316e-01,1.716485247015953064e-02
8.660000000000000142e+00,6.510528037324547768e-04,5.841036181664094329e-05,1.206835806369781494e-01,1.191865070722997189e-03,1.169796916656196117e-03,8.683752417564392090e-01,7.870073430240154266e-03
8.859999999999999432e+00,4.665082378778606653e-04,1.364731433568522334e-04,7.180637121200561523e-01,9.295585332438349724e-04,1.695634913630783558e-03,2.744152247905731201e-01,4.292842000722885132e-03
9.060000000000000497e+00,1.958882436156272888e-03,3.927620709873735905e-04,7.247980237007141113e-01,1.880583353340625763e-03,3.124518552795052528e-03,2.590534389019012451e-01,8.791723288595676422e-03
9.259999999999999787e+00,1.252422574907541275e-03,1.826843945309519768e-04,9.445087313652038574e-01,4.900235217064619064e-04,2.323940861970186234e-03,4.756313189864158630e-02,3.679136047139763832e-03
9.460000000000000853e+00,1.029362785629928112e-03,4.197519447188824415e-04,9.734739661216735840e-01,6.691075977869331837e-04,2.158284187316894531e-03,2.026150934398174286e-02,1.988011645153164864e-03
9.660000000000000142e+00,9.112028637900948524e-04,9.543164633214473724e-04,9.680251479148864746e-01,1.415228005498647690e-03,3.040862735360860825e-03,2.305986545979976654e-02,2.593406941741704941e-03
9.859999999999999432e+00,3.081298433244228363e-03,1.730926800519227982e-03,9.361051917076110840e-01,3.227725857868790627e-03,7.144579663872718811e-03,4.171736910939216614e-02,6.992926821112632751e-03
1.006000000000000050e+01,7.574533578008413315e-03,4.189552273601293564e-03,8.599092960357666016e-01,2.607222273945808411e-02,2.494034357368946075e-02,6.008135899901390076e-02,1.723266020417213440e-02
1.025999999999999979e+01,1.457876805216073990e-02,5.952253937721252441e-03,6.596781015396118164e-01,1.121651381254196167e-01,5.379895865917205811e-02,1.279249936342239380e-01,2.590176649391651154e-02
1.046000000000000085e+01,2.130619622766971588e-02,8.751056157052516937e-03,5.491583943367004395e-01,1.545005589723587036e-01,8.424226939678192139e-02,1.464771032333374023e-01,3.556437790393829346e-02
1.066000000000000014e+01,1.064126286655664444e-02,5.426898598670959473e-03,8.026130199432373047e-01,5.044790357351303101e-02,2.910399995744228363e-02,8.361536264419555664e-02,1.815162412822246552e-02
1.085999999999999943e+01,1.115059107542037964e-02,4.994839429855346680e-03,7.170584797859191895e-01,9.527220577001571655e-02,5.631379410624504089e-02,9.983084350824356079e-02,1.537924725562334061e-02
1.106000000000000050e+01,1.243424974381923676e-02,4.430518019944429398e-03,3.227049708366394043e-01,3.975949585437774658e-01,1.612925529479980469e-01,8.040138334035873413e-02,2.114128507673740387e-02
1.125999999999999979e+01,8.110640570521354675e-03,3.213250543922185898e-03,7.176948785781860352e-01,1.162613406777381897e-01,5.944611877202987671e-02,8.371691405773162842e-02,1.155688427388668060e-02
1.146000000000000085e+01,1.035502087324857712e-02,4.465614911168813705e-03,6.183094382286071777e-01,1.690869629383087158e-01,9.422362595796585083e-02,8.963271230459213257e-02,1.392665039747953415e-02
1.166000000000000014e+01,6.426166277378797531e-03,2.691802335903048515e-03,6.826122403144836426e-01,1.447192430496215820e-01,7.998080551624298096e-02,7.359765470027923584e-02,9.972009807825088501e-03
1.185999999999999943e+01,1.064170990139245987e-02,4.221697337925434113e-03,5.988366007804870605e-01,1.793113350868225098e-01,1.028185039758682251e-01,8.977547287940979004e-02,1.439467724412679672e-02
1.206000000000000050e+01,1.057123765349388123e-02,4.514493513852357864e-03,6.246778368949890137e-01,1.602966785430908203e-01,9.120973944664001465e-02,9.440439194440841675e-02,1.432561967521905899e-02
1.225999999999999979e+01,8.050501346588134766e-03,3.872777568176388741e-03,6.678254604339599609e-01,1.356440335512161255e-01,8.866491168737411499e-02,8.452613651752471924e-02,1.141613349318504333e-02
1.246000000000000085e+01,8.618510328233242035e-03,3.732136916369199753e-03,6.310141682624816895e-01,1.709723919630050659e-01,9.584662318229675293e-02,7.781944423913955688e-02,1.199672929942607880e-02
1.266000000000000014e+01,1.022499985992908478e-02,4.271026235073804855e-03,5.999550819396972656e-01,1.755857020616531372e-01,1.041120514273643494e-01,9.304486960172653198e-02,1.280628610402345657e-02
1.285999999999999943e+01,7.951013743877410889e-03,3.945675678551197052e-03,6.597537398338317871e-01,1.408812105655670166e-01,9.460835158824920654e-02,8.097838610410690308e-02,1.188166253268718719e-02
1.306000000000000050e+01,1.005573570728302002e-02,4.787658341228961945e-03,6.383761167526245117e-01,1.618365496397018433e-01,8.721209317445755005e-02,8.477135002613067627e-02,1.296050008386373520e-02
1.325999999999999979e+01,7.853976450860500336e-03,3.887974657118320465e-03,6.718481779098510742e-01,1.351528167724609375e-01,8.935204893350601196e-02,8.083923161029815674e-02,1.106577366590499878e-02
1.346000000000000085e+01,9.651006199419498444e-03,4.172740969806909561e-03,6.804829239845275879e-01,1.297680139541625977e-01,7.211092859506607056e-02,9.155029803514480591e-02,1.226402819156646729e-02
1.366000000000000014e+01,8.122564293444156647e-03,3.440891159698367119e-03,6.707526445388793945e-01,1.543659716844558716e-01,7.931286841630935669e-02,7.358700782060623169e-02,1.041804254055023193e-02
1.385999999999999943e+01,8.099749684333801270e-03,3.303961828351020813e-03,7.198860645294189453e-01,1.064127981662750244e-01,6.441383063793182373e-02,8.780145645141601562e-02,1.008215174078941345e-02
1.406000000000000050e+01,1.044833660125732422e-02,4.021976143121719360e-03,5.731676816940307617e-01,2.090688496828079224e-01,1.025074869394302368e-01,8.807243406772613525e-02,1.271321810781955719e-02
1.425999999999999979e+01,8.464999496936798096e-03,4.001180175691843033e-03,6.905269026756286621e-01,1.204355508089065552e-01,7.589500397443771362e-02,8.937809616327285767e-02,1.129823736846446991e-02
1.446000000000000085e+01,9.422324597835540771e-03,3.234352683648467064e-03,6.333667039871215820e-01,1.685896515846252441e-01,7.700780779123306274e-02,9.734550863504409790e-02,1.103365421295166016e-02
1.466000000000000014e+01,8.958531543612480164e-03,3.873877692967653275e-03,6.718742251396179199e-01,1.286710500717163086e-01,7.786727696657180786e-02,9.671038389205932617e-02,1.204465702176094055e-02
1.485999999999999943e+01,1.126600615680217743e-02,4.635585937649011612e-03,6.189343333244323730e-01,1.629045605659484863e-01,8.592756837606430054e-02,1.028007790446281433e-01,1.353112421929836273e-02
1.506000000000000050e+01,8.392307907342910767e-03,4.213887266814708710e-03,6.882069706916809082e-01,1.213648170232772827e-01,7.556121796369552612e-02,9.098566323518753052e-02,1.127506513148546219e-02
1.525999999999999979e+01,1.023048255592584610e-02,4.327473696321249008e-03,6.109861731529235840e-01,1.834825128316879272e-01,9.189750254154205322e-02,8.672938495874404907e-02,1.234649401158094406e-02
1.546000000000000085e+01,9.059828706085681915e-03,4.246310796588659286e-03,6.803580522537231445e-01,1.274573057889938354e-01,8.315625786781311035e-02,8.404067158699035645e-02,1.168161630630493164e-02
1.566000000000000014e+01,1.084828842431306839e-02,4.797495901584625244e-03,5.937539339065551758e-01,1.911254227161407471e-01,9.967672079801559448e-02,8.649651706218719482e-02,1.330163888633251190e-02
1.585999999999999943e+01,1.038073096424341202e-02,4.540365189313888550e-03,6.184063553810119629e-01,1.659992784261703491e-01,1.008285209536552429e-01,8.725483715534210205e-02,1.258996035903692245e-02
1.605999999999999872e+01,9.633820503950119019e-03,4.515535198152065277e-03,6.492140889167785645e-01,1.565280109643936157e-01,8.575905859470367432e-02,8.234089612960815430e-02,1.200865674763917923e-02
1.626000000000000156e+01,8.795275352895259857e-03,3.572164569050073624e-03,6.828768849372863770e-01,1.308473795652389526e-01,6.625889986753463745e-02,9.632403403520584106e-02,1.132538449019193649e-02
1.646000000000000085e+01,9.810689836740493774e-03,4.374217242002487183e-03,6.166412234306335449e-01,1.655182242393493652e-01,9.417493641376495361e-02,9.686156362295150757e-02,1.261919643729925156e-02
1.666000000000000014e+01,9.326815605163574219e-03,4.004743415862321854e-03,6.610055565834045410e-01,1.448934525251388550e-01,7.018369436264038086e-02,9.827791154384613037e-02,1.230789069086313248e-02
1.685999999999999943e+01,9.319591335952281952e-03,4.468103870749473572e-03,6.371956467628479004e-01,1.628179997205734253e-01,8.225383609533309937e-02,9.156057983636856079e-02,1.238419953733682632e-02
1.705999999999999872e+01,9.329258464276790619e-03,3.873883513733744621e-03,6.742572188377380371e-01,1.315649896860122681e-01,6.486518681049346924e-02,1.040383428335189819e-01,1.207111030817031860e-02
1.726000000000000156e+01,1.024205889552831650e-02,4.650718066841363907e-03,5.940813422203063965e-01,1.978644877672195435e-01,9.630113095045089722e-02,8.351934701204299927e-02,1.334090717136859894e-02
1.746000000000000085e+01,1.471215300261974335e-02,8.589045144617557526e-03,4.547807872295379639e-01,2.718318998813629150e-01,1.589411199092864990e-01,7.370591908693313599e-02,1.743905805051326752e-02
1.766000000000000014e+01,2.208637446165084839e-02,1.416438538581132889e-02,2.726097106933593750e-01,3.350318670272827148e-01,2.618364691734313965e-01,6.958953291177749634e-02,2.468159981071949005e-02
1.785999999999999943e+01,1.440862473100423813e-02,9.601636789739131927e-03,5.317755937576293945e-01,1.852279454469680786e-01,1.731475144624710083e-01,6.800445914268493652e-02,1.783425360918045044e-02
1.805999999999999872e+01,1.526555232703685760e-02,1.079645287245512009e-02,1.910104453563690186e-01,4.058592021465301514e-01,2.905842959880828857e-01,6.217900291085243225e-02,2.430511265993118286e-02
1.826000000000000156e+01,1.029001828283071518e-02,2.547564171254634857e-02,8.294893056154251099e-02,4.515967369079589844e-01,3.715952932834625244e-01,4.048375412821769714e-02,1.760955341160297394e-02
1.846000000000000085e+01,9.302552789449691772e-03,1.406542118638753891e-02,2.080442942678928375e-02,4.927303493022918701e-01,4.454305768013000488e-01,9.987580589950084686e-03,7.679046597331762314e-03
1.866000000000000014e+01,8.040525950491428375e-03,1.024791225790977478e-02,1.812021434307098389e-02,2.954649925231933594e-01,6.453388929367065430e-01,1.394537650048732758e-02,8.842153474688529968e-03
1.885999999999999943e+01,1.403589267283678055e-03,9.716228581964969635e-03,1.638827286660671234e-02,3.128083348274230957e-01,6.490802764892578125e-01,6.052094977349042892e-03,4.551162943243980408e-03
1.905999999999999872e+01,1.048210426233708858e-03,4.455754999071359634e-03,1.741411862894892693e-03,1.224681064486503601e-01,8.653652667999267578e-01,2.162273507565259933e-03,2.758899936452507973e-03
1.926000000000000156e+01,5.411956226453185081e-04,3.097978653386235237e-03,3.391505684703588486e-03,8.930621296167373657e-02,8.971487283706665039e-01,3.433207282796502113e-03,3.081193892285227776e-03
1.946000000000000085e+01,2.003677072934806347e-04,1.024354947730898857e-03,1.188972615636885166e-03,6.619575619697570801e-02,9.293027520179748535e-01,9.180393535643815994e-04,1.169704017229378223e-03
1.966000000000000014e+01,1.691242323431652039e-05,2.587218186818063259e-04,1.251798676094040275e-04,1.392266433686017990e-02,9.854779243469238281e-01,1.248476037289947271e-04,7.373880362138152122e-05
1.985999999999999943e+01,3.835764437098987401e-05,4.129845183342695236e-04,7.439673936460167170e-05,1.211769599467515945e-02,9.871245622634887695e-01,1.195480363094247878e-04,1.124634000007063150e-04
2.005999999999999872e+01,8.910821634344756603e-05,3.739128296729177237e-04,4.789255399373359978e-05,1.824500411748886108e-02,9.810472130775451660e-01,5.830844020238146186e-05,1.385629439027979970e-04
2.026000000000000156e+01,1.271532964892685413e-04,1.743763801641762257e-03,6.294748745858669281e-04,2.615801244974136353e-02,9.709156155586242676e-01,1.585524005349725485e-04,2.674305287655442953e-04
2.046000000000000085e+01,3.958594461437314749e-04,6.103209685534238815e-03,8.426112472079694271e-04,4.747599735856056213e-02,9.439512491226196289e-01,4.618899256456643343e-04,7.691131322644650936e-04
2.066000000000000014e+01,4.428224638104438782e-04,1.153321657329797745e-02,6.577384774573147297e-04,3.687461093068122864e-02,9.496954679489135742e-01,3.508142544887959957e-04,4.454489389900118113e-04
2.085999999999999943e+01,5.748495925217866898e-03,6.997553259134292603e-02,1.658267341554164886e-02,9.334836900234222412e-02,8.031983375549316406e-01,8.193035610020160675e-03,2.953595481812953949e-03
2.105999999999999872e+01,8.550352416932582855e-03,1.106026992201805115e-01,3.634362295269966125e-02,1.529733687639236450e-01,6.798141002655029297e-01,6.241653580218553543e-03,5.474122241139411926e-03
2.126000000000000156e+01,2.963634021580219269e-02,1.196532398462295532e-01,4.204486683011054993e-02,5.119166150689125061e-02,6.664829850196838379e-01,5.988361686468124390e-02,3.110727854073047638e-02
2.146000000000000085e+01,3.357142210006713867e-02,1.077896729111671448e-01,3.118563443422317505e-02,5.961058661341667175e-02,6.378440856933593750e-01,7.430211454629898071e-02,5.569644272327423096e-02
2.166000000000000014e+01,2.619338966906070709e-02,1.249674335122108459e-01,9.353048168122768402e-03,6.568043678998947144e-02,6.941815614700317383e-01,3.291943296790122986e-02,4.670475423336029053e-02
2.185999999999999943e+01,1.407703384757041931e-02,2.944817952811717987e-02,5.963624920696020126e-03,6.211682781577110291e-02,7.212767004966735840e-01,4.997609928250312805e-02,1.171415075659751892e-01
2.205999999999999872e+01,5.651542916893959045e-02,7.360356301069259644e-02,1.141618005931377411e-02,5.486606061458587646e-02,5.904200077056884766e-01,3.789136186242103577e-02,1.752874553203582764e-01
2.226000000000000156e+01,5.019911378622055054e-02,6.951808184385299683e-02,1.663739793002605438e-02,8.447808027267456055e-02,6.161022782325744629e-01,5.433439090847969055e-02,1.087307035923004150e-01
2.246000000000000085e+01,5.314245447516441345e-02,2.998942434787750244e-01,2.330297231674194336e-02,1.009847074747085571e-01,2.228232473134994507e-01,9.083382785320281982e-02,2.090184986591339111e-01
2.266000000000000014e+01,1.964468657970428467e-01,4.857005476951599121e-01,2.415946498513221741e-02,1.205461621284484863e-01,7.202665507793426514e-02,2.821266092360019684e-02,7.290768623352050781e-02
2.285999999999999943e+01,1.303461194038391113e-01,4.137221574783325195e-01,2.361832186579704285e-02,1.353319287300109863e-01,1.384165585041046143e-01,2.851729094982147217e-02,1.300476044416427612e-01
2.305999999999999872e+01,1.307266950607299805e-01,5.013743042945861816e-01,9.594867005944252014e-03,1.645762622356414795e-01,9.477734565734863281e-02,1.821674965322017670e-02,8.073377609252929688e-02
2.326000000000000156e+01,7.196784019470214844e-01,1.214636713266372681e-01,5.072389729321002960e-03,6.735957413911819458e-02,2.331876195967197418e-02,8.236207999289035797e-03,5.487098917365074158e-02
2.346000000000000085e+01,8.889440894126892090e-01,4.292795062065124512e-02,3.062785370275378227e-03,1.471166405826807022e-02,7.931065745651721954e-03,6.889121606945991516e-03,3.553336858749389648e-02
2.366000000000000014e+01,8.506296873092651367e-01,7.777368277311325073e-02,2.153604058548808098e-03,2.760322950780391693e-02,1.189741492271423340e-02,1.249199174344539642e-02,1.745046488940715790e-02
2.385999999999999943e+01,9.166206717491149902e-01,3.323956951498985291e-02,2.224187832325696945e-03,2.493134886026382446e-02,3.532653907313942909e-03,1.120961178094148636e-02,8.241882547736167908e-03
2.405999999999999872e+01,7.393190860748291016e-01,1.840680986642837524e-01,5.358708091080188751e-03,2.838766574859619141e-02,1.057062577456235886e-02,1.482742279767990112e-02,1.746839284896850586e-02
2.426000000000000156e+01,5.843318104743957520e-01,3.619477450847625732e-01,7.536103017628192902e-03,2.715271711349487305e-02,3.317919326946139336e-03,9.045621380209922791e-03,6.667998153716325760e-03
2.446000000000000085e+01,2.497532814741134644e-01,7.309476137161254883e-01,4.458487965166568756e-03,8.896725252270698547e-03,9.236271725967526436e-04,3.047625534236431122e-03,1.972580794245004654e-03
2.466000000000000014e+01,2.473691254854202271e-01,7.354850172996520996e-01,3.154039615765213966e-03,8.329031988978385925e-03,3.923774347640573978e-04,3.775596618652343750e-03,1.494787167757749557e-03
2.485999999999999943e+01,4.325853288173675537e-01,5.529288053512573242e-01,3.753235796466469765e-03,6.783061195164918900e-03,6.052374374121427536e-04,2.272309968248009682e-03,1.072052051313221455e-03
2.505999999999999872e+01,3.072104156017303467e-01,6.593068242073059082e-01,9.147464297711849213e-03,1.596687734127044678e-02,9.516815189272165298e-04,3.681305795907974243e-03,3.735400037840008736e-03
2.526000000000000156e+01,1.086618155241012573e-01,8.810222148895263672e-01,1.737894024699926376e-03,5.561096128076314926e-03,5.361069925129413605e-04,1.244673389010131359e-03,1.236208714544773102e-03
2.546000000000000085e+01,4.647244215011596680e-01,4.889299273490905762e-01,8.206359110772609711e-03,1.505807694047689438e-02,2.684512408450245857e-03,1.447010692209005356e-02,5.926530342549085617e-03
2.566000000000000014e+01,1.565491706132888794e-01,7.346976995468139648e-01,2.663085423409938812e-02,3.468180820345878601e-02,8.743597194552421570e-03,2.695656381547451019e-02,1.174020674079656601e-02
2.585999999999999943e+01,4.729705303907394409e-02,7.955449819564819336e-01,7.020215690135955811e-02,2.440557628870010376e-02,5.145234521478414536e-03,4.500525444746017456e-02,1.239976566284894943e-02
2.605999999999999872e+01,3.405575826764106750e-02,7.258514761924743652e-01,1.232182830572128296e-01,4.921906813979148865e-02,9.894226677715778351e-03,4.449851065874099731e-02,1.326264627277851105e-02
2.626000000000000156e+01,3.535146825015544891e-03,9.527968168258666992e-01,2.811696939170360565e-02,5.385720636695623398e-03,4.117883741855621338e-03,4.473927430808544159e-03,1.573577872477471828e-03
2.646000000000000085e+01,1.118154451251029968e-02,7.764177322387695312e-01,1.730388253927230835e-01,1.171074993908405304e-02,6.403488107025623322e-03,1.513968128710985184e-02,6.107909604907035828e-03
2.666000000000000014e+01,2.962193917483091354e-03,9.699068665504455566e-01,1.692187041044235229e-02,4.234354943037033081e-03,2.010673284530639648e-03,2.941159298643469810e-03,1.022861339151859283e-03
2.685999999999999943e+01,5.909373983740806580e-03,9.637970328330993652e-01,1.441374141722917557e-02,9.452203288674354553e-03,2.527959877625107765e-03,1.995727652683854103e-03,1.904013217426836491e-03
2.705999999999999872e+01,6.887900084257125854e-02,8.532137274742126465e-01,1.599063910543918610e-02,2.922701276838779449e-02,2.228473313152790070e-02,2.349600195884704590e-03,8.055262267589569092e-03
2.726000000000000156e+01,3.908779919147491455e-01,4.537701010704040527e-01,1.455028168857097626e-02,8.941112458705902100e-02,2.363471873104572296e-02,7.797875441610813141e-03,1.995794847607612610e-02
2.746000000000000085e+01,4.371951222419738770e-01,4.251702129840850830e-01,1.101570669561624527e-02,8.005154877901077271e-02,1.615311950445175171e-02,6.517555564641952515e-03,2.389677055180072784e-02
2.766000000000000014e+01,4.304342269897460938e-01,4.864200055599212646e-01,7.113957777619361877e-03,3.667525947093963623e-02,1.503601670265197754e-02,6.694733165204524994e-03,1.762581244111061096e-02
2.785999999999999943e+01,6.753579974174499512e-01,2.301154583692550659e-01,1.119717117398977280e-02,4.217506945133209229e-02,1.332749612629413605e-02,1.425074879080057144e-02,1.357595901936292648e-02
2.805999999999999872e+01,6.538645625114440918e-01,2.635552883148193359e-01,8.285122923552989960e-03,3.977686166763305664e-02,4.011003766208887100e-03,1.518565695732831955e-02,1.532153878360986710e-02
2.826000000000000156e+01,7.938243150711059570e-01,1.749768406152725220e-01,3.114800667390227318e-03,1.390725839883089066e-02,2.372182672843337059e-03,6.083110347390174866e-03,5.721470341086387634e-03
2.846000000000000085e+01,5.791021510958671570e-02,9.217539429664611816e-01,4.343327600508928299e-03,9.017583914101123810e-03,2.013675868511199951e-03,2.828155644237995148e-03,2.133098663762211800e-03
2.866000000000000014e+01,5.483378842473030090e-02,9.277729988098144531e-01,4.252898972481489182e-03,7.121012546122074127e-03,1.165088149718940258e-03,3.206738969311118126e-03,1.647495431825518608e-03
2.885999999999999943e+01,6.170333921909332275e-02,9.324439764022827148e-01,1.520784106105566025e-03,2.260637935250997543e-03,3.297590010333806276e-04,1.045209821313619614e-03,6.963042542338371277e-04
2.905999999999999872e+01,1.711590290069580078e-01,8.073513507843017578e-01,2.773368963971734047e-03,8.400814607739448547e-03,1.999606145545840263e-03,3.636624896898865700e-03,4.679132718592882156e-03
2.926000000000000156e+01,1.543103158473968506e-01,8.197930455207824707e-01,2.734007779508829117e-03,1.161014009267091751e-02,3.646007739007472992e-03,3.059077309444546700e-03,4.847436677664518356e-03
2.946000000000000085e+01,1.766396909952163696e-01,7.809686660766601562e-01,8.783970959484577179e-03,1.449676323682069778e-02,2.880026586353778839e-03,8.592434227466583252e-03,7.638435810804367065e-03
2.966000000000000014e+01,4.455041140317916870e-02,8.819934725761413574e-01,2.122768945991992950e-02,1.634527556598186493e-02,4.710981622338294983e-03,1.844872534275054932e-02,1.272351481020450592e-02
2.985999999999999943e+01,1.280316896736621857e-02,8.640512824058532715e-01,7.725017517805099487e-02,7.601015735417604446e-03,2.293388592079281807e-03,3.172047063708305359e-02,4.280520137399435043e-03
3.005999999999999872e+01,2.188067696988582611e-02,6.588301658630371094e-01,1.203233227133750916e-01,1.950191147625446320e-02,9.106104262173175812e-03,1.396769732236862183e-01,3.068085014820098877e-02
3.026000000000000156e+01,8.615676313638687134e-02,4.177012741565704346e-01,3.514413237571716309e-01,6.542026251554489136e-02,1.180668640881776810e-02,4.669674858450889587e-02,2.077696286141872406e-02
3.046000000000000085e+01,6.208903715014457703e-02,2.007541656494140625e-01,5.912078619003295898e-01,2.288736030459403992e-02,1.470520533621311188e-02,8.085092157125473022e-02,2.750548720359802246e-02
3.066000000000000014e+01,2.739949822425842285e-01,3.451488614082336426e-01,2.361955940723419189e-01,9.720076806843280792e-03,2.072642184793949127e-02,5.060173943638801575e-02,6.361229717731475830e-02
3.085999999999999943e+01,1.682325154542922974e-01,1.178743317723274231e-01,3.580610752105712891e-01,5.014355853199958801e-02,3.410428017377853394e-02,9.853874891996383667e-02,1.730454862117767334e-01
3.105999999999999872e+01,3.092733919620513916e-01,7.677102833986282349e-02,1.637327224016189575e-01,2.184601686894893646e-02,4.158853739500045776e-02,1.550597995519638062e-01,2.317284941673278809e-01
