%15 times, 0.83
maxvalues: 0.8815914392471313, maxindices: 3, outputs: [0.00519879 0.01428829 0.88159144 0.00817698 0.00819946 0.06019
maxvalues: 0.9900660514831543, maxindices: 7, outputs: [4.0625385e-04 3.5465382e-05 2.8382818e-04 1.3342061e-05 2.3472648e-04
 8.9603262e-03 9.9006605e-01], MiddleTime: 113.36, subject:3
maxvalues: 0.8419886827468872, maxindices: 4, outputs: [0.06387519 0.00501458 0.05121224 0.8419887  0.01870036 0.01682531
 0.0023836 ], MiddleTime: 15.8, subject:4
maxvalues: 0.8960476517677307, maxindices: 2, outputs: [0.01959714 0.89604765 0.00553437 0.01247404 0.06062863 0.00329458
 0.00242367], MiddleTime: 23.4, subject:4
maxvalues: 0.9746935963630676, maxindices: 1, outputs: [0.9746936  0.00980437 0.00152644 0.00589608 0.00189758 0.0042919
 0.00189005], MiddleTime: 32.8, subject:4
maxvalues: 0.8361886739730835, maxindices: 1, outputs: [0.8361887  0.0354293  0.01037923 0.09681022 0.00367612 0.01344173
 0.00407473], MiddleTime: 66.0, subject:4
maxvalues: 0.878028392791748, maxindices: 4, outputs: [7.3980801e-02 2.4601581e-04 5.9166276e-03 8.7802839e-01 2.4216613e-02
 1.1395211e-02 6.2163579e-03], MiddleTime: 74.8, subject:4
maxvalues: 0.9387036561965942, maxindices: 1, outputs: [0.93870366 0.01339475 0.01139504 0.00467851 0.00230369 0.0238189
 0.00570545], MiddleTime: 20.22, subject:5
maxvalues: 0.9155306220054626, maxindices: 2, outputs: [0.06965088 0.9155306  0.00464446 0.00170051 0.00494556 0.00151185
 0.0020161 ], MiddleTime: 32.42, subject:5
maxvalues: 0.8600877523422241, maxindices: 3, outputs: [0.0040252  0.010497   0.86008775 0.01591106 0.02411718 0.06366741
 0.0216944 ], MiddleTime: 47.02, subject:5
maxvalues: 0.8317607045173645, maxindices: 4, outputs: [0.00409943 0.00226054 0.00697417 0.8317607  0.14868894 0.00400325
 0.00221284], MiddleTime: 57.62, subject:5
maxvalues: 0.9423004984855652, maxindices: 3, outputs: [0.00143343 0.00270398 0.9423005  0.00559139 0.00895813 0.03531288
 0.00369975], MiddleTime: 67.82, subject:5
maxvalues: 0.9519209265708923, maxindices: 4, outputs: [6.5856464e-03 1.2308501e-03 7.3239132e-04 9.5192093e-01 3.7668817e-02
 1.2317495e-03 6.2967074e-04], MiddleTime: 81.82, subject:5
maxvalues: 0.8956850171089172, maxindices: 1, outputs: [0.895685   0.0105903  0.00621297 0.03320415 0.00822736 0.02950786
 0.01657232], MiddleTime: 87.22, subject:5
maxvalues: 0.9445499777793884, maxindices: 1, outputs: [0.94455    0.01528143 0.01454366 0.00396384 0.00169493 0.01628671
 0.00367944], MiddleTime: 113.62, subject:5
maxvalues: 0.9492462873458862, maxindices: 2, outputs: [0.0139065  0.9492463  0.02108531 0.00279836 0.00695247 0.00414709
 0.00186406], MiddleTime: 5.12, subject:6
maxvalues: 0.9863637089729309, maxindices: 1, outputs: [9.8636371e-01 9.3372556e-04 4.8665833e-04 2.2074627e-03 3.1310058e-04
 7.2031030e-03 2.4922465e-03], MiddleTime: 28.52, subject:6
maxvalues: 0.9773464798927307, maxindices: 2, outputs: [1.7616553e-02 9.7734648e-01 1.7023999e-03 5.8044522e-04 1.7239817e-03
 6.5418077e-04 3.7592233e-04], MiddleTime: 35.32, subject:6
maxvalues: 0.8826308846473694, maxindices: 1, outputs: [0.8826309  0.08275606 0.00197795 0.01808039 0.00247475 0.00935739
 0.00272256], MiddleTime: 37.32, subject:6
maxvalues: 0.8930556178092957, maxindices: 2, outputs: [0.09239836 0.8930556  0.00238011 0.00506255 0.00368925 0.00212979
 0.0012844 ], MiddleTime: 42.12, subject:6
maxvalues: 0.9303183555603027, maxindices: 1, outputs: [9.3031836e-01 6.1947331e-02 1.5486019e-03 4.1763457e-03 4.9685605e-04
 9.6017425e-04 5.5235211e-04], MiddleTime: 51.12, subject:6
maxvalues: 0.9017772674560547, maxindices: 1, outputs: [9.0177727e-01 9.0295337e-02 1.6516366e-03 3.7213995e-03 6.4372137e-04
 1.1785222e-03 7.3213875e-04], MiddleTime: 61.52, subject:6
maxvalues: 0.9668029546737671, maxindices: 2, outputs: [4.9357847e-03 9.6680295e-01 1.6298635e-02 3.9704293e-03 3.8196486e-03
 3.3621707e-03 8.1038888e-04], MiddleTime: 64.92, subject:6
maxvalues: 0.9898549318313599, maxindices: 1, outputs: [9.8985493e-01 4.7409497e-03 3.7298811e-04 1.2586777e-03 2.3866755e-04
 2.4191793e-03 1.1145663e-03], MiddleTime: 66.52, subject:6
maxvalues: 0.9579492211341858, maxindices: 2, outputs: [0.01959164 0.9579492  0.00508698 0.00409435 0.00962895 0.00232428
 0.00132452], MiddleTime: 73.72, subject:6
maxvalues: 0.9700310230255127, maxindices: 1, outputs: [9.7003102e-01 1.4574650e-02 8.7753031e-04 4.6007857e-03 7.8763178e-04
 6.6270302e-03 2.5013597e-03], MiddleTime: 114.92, subject:6
maxvalues: 0.9707741737365723, maxindices: 1, outputs: [0.9707742  0.01148175 0.00109788 0.00158112 0.00161272 0.00429776
 0.00915454], MiddleTime: 6.16, subject:7
maxvalues: 0.9201300740242004, maxindices: 3, outputs: [0.00123011 0.00201465 0.9201301  0.02526087 0.00679534 0.04346252
 0.00110645], MiddleTime: 57.56, subject:7
maxvalues: 0.9273613095283508, maxindices: 7, outputs: [0.01182154 0.00981857 0.00226258 0.00157729 0.03147156 0.01568711
 0.9273613 ], MiddleTime: 67.96, subject:7
maxvalues: 0.9269276261329651, maxindices: 1, outputs: [0.9269276  0.04367622 0.00214648 0.00846562 0.0036105  0.00533293
 0.00984058], MiddleTime: 99.16, subject:7
maxvalues: 0.9606384634971619, maxindices: 3, outputs: [0.00176549 0.00473728 0.96063846 0.00227719 0.0021922  0.02722708
 0.0011624 ], MiddleTime: 106.56, subject:7
maxvalues: 0.9788941740989685, maxindices: 1, outputs: [9.7889417e-01 1.6641626e-02 8.3761272e-04 1.1045859e-03 4.8130457e-04
 1.0563468e-03 9.8436500e-04], MiddleTime: 4.7, subject:8
maxvalues: 0.9925041198730469, maxindices: 2, outputs: [4.9092020e-03 9.9250412e-01 4.9163279e-04 1.4734770e-04 1.6662246e-03
 8.2142222e-05 1.9944359e-04], MiddleTime: 77.9, subject:8
maxvalues: 0.9853858947753906, maxindices: 1, outputs: [9.8538589e-01 8.3430745e-03 6.7967951e-04 5.7024701e-04 8.6234190e-04
 2.0422880e-03 2.1165414e-03], MiddleTime: 88.3, subject:8
maxvalues: 0.953411877155304, maxindices: 2, outputs: [3.9748449e-02 9.5341188e-01 1.8910051e-03 8.2065916e-04 2.9447584e-03
 4.5301527e-04 7.3020248e-04], MiddleTime: 105.3, subject:8
maxvalues: 0.9896524548530579, maxindices: 7, outputs: [2.2228342e-03 1.9797631e-05 1.6532278e-04 2.8828772e-05 1.6442371e-04
 7.7463803e-03 9.8965245e-01], MiddleTime: 115.3, subject:8
maxvalues: 0.9460597634315491, maxindices: 2, outputs: [0.01337272 0.94605976 0.00962946 0.012266   0.01299655 0.00406849
 0.00160704], MiddleTime: 8.14, subject:9
maxvalues: 0.956930935382843, maxindices: 1, outputs: [0.95693094 0.0113606  0.00242884 0.01559178 0.00115778 0.01010038
 0.00242973], MiddleTime: 10.54, subject:9
maxvalues: 0.8752233386039734, maxindices: 2, outputs: [0.08746278 0.87522334 0.00977058 0.01138644 0.00974287 0.00416247
 0.00225155], MiddleTime: 18.34, subject:9
maxvalues: 0.9750306606292725, maxindices: 3, outputs: [7.8017655e-04 4.1560261e-03 9.7503066e-01 2.8186832e-03 1.5853649e-03
 1.4565785e-02 1.0633293e-03], MiddleTime: 21.54, subject:9
maxvalues: 0.9148916006088257, maxindices: 4, outputs: [1.2149240e-02 1.6595148e-03 8.6710474e-04 9.1489160e-01 6.8451606e-02
 1.1014617e-03 8.7956485e-04], MiddleTime: 36.34, subject:9
maxvalues: 0.9618338346481323, maxindices: 2, outputs: [0.01797746 0.96183383 0.00434651 0.00275002 0.01017589 0.00174944
 0.00116677], MiddleTime: 41.54, subject:9
maxvalues: 0.8584543466567993, maxindices: 1, outputs: [0.85845435 0.04353396 0.00723685 0.04973542 0.00610451 0.02732879
 0.00760616], MiddleTime: 43.34, subject:9
maxvalues: 0.9532117247581482, maxindices: 2, outputs: [0.01260722 0.9532117  0.0072668  0.00944452 0.0124904  0.00331934
 0.00166005], MiddleTime: 61.14, subject:9
maxvalues: 0.9802717566490173, maxindices: 1, outputs: [9.8027176e-01 5.9826933e-03 1.0475564e-03 5.7641463e-03 6.4158952e-04
 4.4800011e-03 1.8122803e-03], MiddleTime: 63.34, subject:9
maxvalues: 0.9581184983253479, maxindices: 3, outputs: [0.001992   0.00747972 0.9581185  0.00401556 0.00306418 0.02310612
 0.00222408], MiddleTime: 68.14, subject:9
maxvalues: 0.88656085729599, maxindices: 4, outputs: [1.6628228e-02 3.8379317e-03 1.8508085e-03 8.8656086e-01 8.9079253e-02
 1.1782201e-03 8.6466322e-04], MiddleTime: 76.14, subject:9
maxvalues: 0.9544951319694519, maxindices: 3, outputs: [0.00168662 0.00296484 0.95449513 0.00452439 0.00318454 0.02975375
 0.00339075], MiddleTime: 89.34, subject:9
maxvalues: 0.9372576475143433, maxindices: 5, outputs: [1.9014144e-03 5.2820412e-03 8.1916148e-04 5.1578771e-02 9.3725765e-01
 1.4740842e-03 1.6868069e-03], MiddleTime: 101.94, subject:9
maxvalues: 0.9158821105957031, maxindices: 1, outputs: [0.9158821  0.01946329 0.0043966  0.04055239 0.00333644 0.01204674
 0.00432248], MiddleTime: 103.74, subject:9
maxvalues: 0.8881832361221313, maxindices: 2, outputs: [0.01920245 0.88818324 0.02743751 0.01185802 0.04213322 0.0058498
 0.00533573], MiddleTime: 105.74, subject:9
maxvalues: 0.9705131649971008, maxindices: 7, outputs: [9.3965553e-04 1.5476542e-04 3.4458868e-04 7.6368757e-05 1.1663707e-03
 2.6805164e-02 9.7051316e-01], MiddleTime: 107.94, subject:9
maxvalues: 0.9341869354248047, maxindices: 2, outputs: [0.02342148 0.93418694 0.01885102 0.00205751 0.01293755 0.00321563
 0.00532988], MiddleTime: 2.3, subject:10
maxvalues: 0.8909474611282349, maxindices: 1, outputs: [0.89094746 0.00694567 0.00191849 0.06411068 0.00823177 0.01218686
 0.01565915], MiddleTime: 3.9, subject:10
maxvalues: 0.9233667850494385, maxindices: 3, outputs: [0.00186379 0.00637286 0.9233668  0.00203361 0.00419038 0.04487812
 0.0172945 ], MiddleTime: 36.1, subject:10
maxvalues: 0.9510555863380432, maxindices: 1, outputs: [0.9510556  0.00684355 0.00211542 0.02250663 0.00297458 0.00669397
 0.00781015], MiddleTime: 58.5, subject:10
maxvalues: 0.9254550933837891, maxindices: 3, outputs: [0.00166548 0.00561343 0.9254551  0.00197338 0.0039493  0.05145807
 0.00988522], MiddleTime: 66.9, subject:10
maxvalues: 0.8931617140769958, maxindices: 2, outputs: [0.02824668 0.8931617  0.02349631 0.01924038 0.02381686 0.00737874
 0.00465939], MiddleTime: 84.7, subject:10
maxvalues: 0.8696649670600891, maxindices: 3, outputs: [7.60607247e-04 7.46637024e-03 8.69664967e-01 2.34497222e-03
 1.25282805e-03 1.12888515e-01 5.62184770e-03], MiddleTime: 94.9, subject:10
maxvalues: 0.9252985119819641, maxindices: 5, outputs: [5.1879375e-03 2.3242296e-03 3.8512281e-04 5.8233034e-02 9.2529851e-01
 1.5236550e-03 7.0475172e-03], MiddleTime: 105.1, subject:10
maxvalues: 0.860767126083374, maxindices: 2, outputs: [0.05651807 0.8607671  0.01571513 0.01258577 0.03874462 0.00827627
 0.00739299], MiddleTime: 114.7, subject:10
maxvalues: 0.9365650415420532, maxindices: 2, outputs: [0.03738521 0.93656504 0.0083728  0.01050315 0.00352718 0.00246775
 0.00117894], MiddleTime: 2.58, subject:11
maxvalues: 0.9992477893829346, maxindices: 1, outputs: [9.9924779e-01 5.7424990e-05 2.1036252e-05 1.8943897e-04 4.2427982e-05
 2.1890238e-04 2.2300365e-04], MiddleTime: 11.18, subject:11
maxvalues: 0.9449161291122437, maxindices: 2, outputs: [0.02608752 0.9449161  0.00952794 0.00585497 0.00868724 0.0032053
 0.00172105], MiddleTime: 18.18, subject:11
maxvalues: 0.9534937143325806, maxindices: 3, outputs: [0.00130417 0.00407745 0.9534937  0.00217952 0.00371398 0.03225143
 0.00297971], MiddleTime: 21.18, subject:11
maxvalues: 0.8505441546440125, maxindices: 5, outputs: [0.00447949 0.0523     0.00307322 0.07993188 0.85054415 0.00302048
 0.00665073], MiddleTime: 38.58, subject:11
maxvalues: 0.9917522072792053, maxindices: 1, outputs: [9.9175221e-01 2.4030567e-03 2.8193335e-04 3.1347638e-03 5.1693525e-04
 1.2827514e-03 6.2845676e-04], MiddleTime: 50.18, subject:11
maxvalues: 0.8626963496208191, maxindices: 2, outputs: [0.10629222 0.86269635 0.01472939 0.00864211 0.00240197 0.00400036
 0.00123775], MiddleTime: 54.58, subject:11
maxvalues: 0.9549311399459839, maxindices: 3, outputs: [0.00132042 0.00285992 0.95493114 0.00201967 0.00370631 0.02983137
 0.00533118], MiddleTime: 58.78, subject:11
maxvalues: 0.9373214244842529, maxindices: 4, outputs: [4.7375793e-03 5.7464285e-04 4.2182356e-04 9.3732142e-01 5.6157824e-02
 4.4752914e-04 3.3916871e-04], MiddleTime: 67.98, subject:11
maxvalues: 0.8664281368255615, maxindices: 1, outputs: [0.86642814 0.10043464 0.00615176 0.01482943 0.00249251 0.00717244
 0.00249114], MiddleTime: 72.38, subject:11
maxvalues: 0.9088402986526489, maxindices: 2, outputs: [0.05924664 0.9088403  0.01190244 0.0067666  0.00454301 0.00700419
 0.00169681], MiddleTime: 77.58, subject:11
maxvalues: 0.9443867802619934, maxindices: 1, outputs: [0.9443868  0.0179697  0.00333041 0.02171293 0.00325747 0.00655521
 0.00278756], MiddleTime: 92.58, subject:11
maxvalues: 0.980364203453064, maxindices: 2, outputs: [4.3174336e-03 9.8036420e-01 3.6552099e-03 1.1544613e-03 8.4895119e-03
 1.0957633e-03 9.2343998e-04], MiddleTime: 115.38, subject:11
maxvalues: 0.9263165593147278, maxindices: 2, outputs: [0.02339809 0.92631656 0.02144191 0.01151    0.0096012  0.00539135
 0.00234088], MiddleTime: 13.38, subject:12
maxvalues: 0.8911669254302979, maxindices: 4, outputs: [0.00603825 0.0063715  0.00302681 0.8911669  0.09027561 0.00150695
 0.00161398], MiddleTime: 27.18, subject:12
maxvalues: 0.9001721739768982, maxindices: 1, outputs: [0.9001722  0.05672913 0.00789016 0.01941809 0.00109463 0.01337282
 0.00132295], MiddleTime: 29.58, subject:12
maxvalues: 0.9762879610061646, maxindices: 3, outputs: [5.6418747e-04 1.1869236e-03 9.7628796e-01 1.5046422e-03 7.9220813e-04
 1.9077891e-02 5.8612111e-04], MiddleTime: 35.98, subject:12
maxvalues: 0.8419387340545654, maxindices: 3, outputs: [0.00322889 0.01300061 0.84193873 0.06704731 0.02297488 0.04613543
 0.00567402], MiddleTime: 49.98, subject:12
maxvalues: 0.9400307536125183, maxindices: 5, outputs: [0.00582084 0.00520755 0.00201605 0.02795498 0.94003075 0.00345609
 0.0155137 ], MiddleTime: 51.98, subject:12
maxvalues: 0.9092662930488586, maxindices: 1, outputs: [0.9092663  0.03442481 0.00548392 0.0195075  0.00398299 0.01636087
 0.01097359], MiddleTime: 66.98, subject:12
maxvalues: 0.959062397480011, maxindices: 2, outputs: [0.01544764 0.9590624  0.00743462 0.00496518 0.00821164 0.00291768
 0.00196087], MiddleTime: 68.78, subject:12
maxvalues: 0.9915035963058472, maxindices: 1, outputs: [9.9150360e-01 5.4400545e-03 2.9021650e-04 1.2356847e-03 2.1417231e-04
 1.0338780e-03 2.8250369e-04], MiddleTime: 71.18, subject:12
maxvalues: 0.9858929514884949, maxindices: 2, outputs: [4.9221246e-03 9.8589295e-01 1.0801826e-03 7.2733522e-04 6.0531874e-03
 5.8351835e-04 7.4071687e-04], MiddleTime: 101.78, subject:12
maxvalues: 0.927442193031311, maxindices: 1, outputs: [0.9274422  0.02761149 0.00866295 0.01820879 0.00178563 0.01415382
 0.00213513], MiddleTime: 106.18, subject:12
 TP_DetectionOnly: 68, ActualPositive: 107, PredictPositive: 109, Recall: 0.6355140186915887, Precision: 0.6238532110091743, F1: 0.6296296296296297
 TP_DetectionAndRecognition: 59, ActualPositive: 107, PredictPositive: 109, Recall: 0.6355140186915887, Precision: 0.6238532110091743, F1: 0.5462962962962962








 % 45 time augmentation, 0.95
maxvalues: 0.9903312921524048, maxindices: 2, outputs: [2.7244955e-03 9.9033129e-01 1.8556406e-03 2.1963643e-03 1.5907573e-03
 5.1971956e-04 7.8186207e-04], MiddleTime: 5.66, subject:1
maxvalues: 0.9680251479148865, maxindices: 3, outputs: [9.1120286e-04 9.5431646e-04 9.6802515e-01 1.4152280e-03 3.0408627e-03
 2.3059865e-02 2.5934069e-03], MiddleTime: 9.66, subject:1
maxvalues: 0.9709156155586243, maxindices: 5, outputs: [1.2715330e-04 1.7437638e-03 6.2947487e-04 2.6158012e-02 9.7091562e-01
 1.5855240e-04 2.6743053e-04], MiddleTime: 20.26, subject:1
maxvalues: 0.9978894591331482, maxindices: 1, outputs: [9.9788946e-01 1.5196216e-03 3.1448471e-05 1.0237538e-04 2.2260369e-04
 8.1884602e-05 1.5269054e-04], MiddleTime: 32.06, subject:1
maxvalues: 0.9568122029304504, maxindices: 2, outputs: [3.7582740e-02 9.5681220e-01 1.0634303e-03 3.3240740e-03 6.8154780e-04
 3.4820684e-04 1.8781824e-04], MiddleTime: 44.06, subject:1
maxvalues: 0.9818505644798279, maxindices: 4, outputs: [3.6134440e-03 1.8243772e-03 4.5737490e-04 9.8185056e-01 1.1165668e-02
 3.6732428e-04 7.2125107e-04], MiddleTime: 63.66, subject:1
maxvalues: 0.9970790147781372, maxindices: 2, outputs: [9.1653300e-04 9.9707901e-01 4.3793218e-04 2.3853347e-04 1.1281652e-03
 9.0595655e-05 1.0922702e-04], MiddleTime: 79.06, subject:1
maxvalues: 0.9986612796783447, maxindices: 1, outputs: [9.9866128e-01 8.4237574e-04 2.5984044e-05 1.5335843e-04 7.7329387e-05
 1.4702597e-04 9.2573304e-05], MiddleTime: 90.66, subject:1
maxvalues: 0.998478353023529, maxindices: 2, outputs: [6.0005672e-04 9.9847835e-01 3.4074934e-04 1.1673838e-04 8.6474400e-05
 2.5396756e-04 1.2364212e-04], MiddleTime: 102.66, subject:1
maxvalues: 0.9725337028503418, maxindices: 7, outputs: [5.2315686e-03 7.3227209e-05 8.8933186e-04 6.2163902e-04 1.3776625e-03
 1.9272877e-02 9.7253370e-01], MiddleTime: 106.66, subject:1
maxvalues: 0.9962371587753296, maxindices: 2, outputs: [1.5836124e-03 9.9623716e-01 3.2601465e-04 7.6622359e-04 7.3021057e-04
 2.0488354e-04 1.5191988e-04], MiddleTime: 19.18, subject:2
maxvalues: 0.9948544502258301, maxindices: 4, outputs: [2.6310698e-04 8.0092861e-05 1.6006408e-04 9.9485445e-01 4.4567385e-03
 6.5776563e-05 1.1971486e-04], MiddleTime: 31.58, subject:2
maxvalues: 0.9970288872718811, maxindices: 2, outputs: [1.2131183e-03 9.9702889e-01 6.9938781e-04 4.5233520e-04 3.1656332e-04
 1.8494617e-04 1.0474252e-04], MiddleTime: 39.18, subject:2
maxvalues: 0.988657534122467, maxindices: 1, outputs: [9.8865753e-01 5.2353367e-03 8.4595966e-05 5.3678299e-03 1.0641853e-04
 2.6576626e-04 2.8253408e-04], MiddleTime: 43.98, subject:2
maxvalues: 0.9848334193229675, maxindices: 2, outputs: [4.6192515e-03 9.8483342e-01 3.1163583e-03 4.6661613e-03 7.3984492e-04
 1.4352797e-03 5.8981363e-04], MiddleTime: 52.78, subject:2
maxvalues: 0.978460967540741, maxindices: 2, outputs: [1.0203330e-02 9.7846097e-01 1.9808107e-03 3.6523776e-04 7.3690512e-03
 8.9322164e-04 7.2742125e-04], MiddleTime: 55.78, subject:2
maxvalues: 0.9771333932876587, maxindices: 6, outputs: [1.0915856e-04 2.1033076e-04 1.8778695e-02 2.6959248e-04 1.4737903e-04
 9.7713339e-01 3.3514756e-03], MiddleTime: 57.58, subject:2
maxvalues: 0.9592548608779907, maxindices: 3, outputs: [9.0678089e-04 4.0580332e-04 9.5925486e-01 2.9126226e-03 2.5962729e-03
 3.1949844e-02 1.9738327e-03], MiddleTime: 59.38, subject:2
maxvalues: 0.9950186014175415, maxindices: 4, outputs: [2.9828399e-04 4.9450103e-04 2.2621897e-04 9.9501860e-01 3.5508082e-03
 1.8107651e-04 2.3042766e-04], MiddleTime: 66.38, subject:2
maxvalues: 0.9995880722999573, maxindices: 2, outputs: [1.2624159e-04 9.9958807e-01 7.3045194e-05 1.5352309e-05 1.7581116e-04
 1.3254233e-05 8.2250635e-06], MiddleTime: 71.78, subject:2
maxvalues: 0.9898337125778198, maxindices: 2, outputs: [2.5199410e-03 9.8983371e-01 3.2787947e-03 2.8177453e-03 4.8364990e-04
 7.8468723e-04 2.8145401e-04], MiddleTime: 86.58, subject:2
maxvalues: 0.9873197078704834, maxindices: 1, outputs: [9.8731971e-01 3.7723940e-03 1.0243829e-04 8.3608255e-03 8.0935191e-05
 2.1181908e-04 1.5174726e-04], MiddleTime: 88.18, subject:2
maxvalues: 0.957335352897644, maxindices: 2, outputs: [0.00617352 0.95733535 0.00586387 0.00461904 0.01920442 0.00435929
 0.00244453], MiddleTime: 90.58, subject:2
maxvalues: 0.987911581993103, maxindices: 4, outputs: [2.1629353e-04 8.6072762e-04 1.4034599e-04 9.8791158e-01 1.0304023e-02
 1.1965340e-04 4.4732686e-04], MiddleTime: 103.98, subject:2
maxvalues: 0.9900741577148438, maxindices: 2, outputs: [5.9552691e-03 9.9007416e-01 1.0803310e-03 4.2048519e-04 1.5275270e-03
 6.1144592e-04 3.3067586e-04], MiddleTime: 114.38, subject:2
maxvalues: 0.9656846523284912, maxindices: 3, outputs: [1.2980934e-03 1.8688085e-04 9.6568465e-01 9.2959544e-03 4.7345492e-03
 1.5863037e-02 2.9368314e-03], MiddleTime: 89.36, subject:3
maxvalues: 0.9987645149230957, maxindices: 7, outputs: [2.1278969e-04 1.2063488e-05 1.4510982e-04 5.5316800e-06 6.0196930e-05
 7.9971476e-04 9.9876451e-01], MiddleTime: 113.36, subject:3
maxvalues: 0.986682653427124, maxindices: 4, outputs: [1.9433103e-03 6.3155574e-05 3.9830026e-03 9.8668265e-01 5.4322947e-03
 1.7917266e-03 1.0385628e-04], MiddleTime: 15.4, subject:4
maxvalues: 0.9886929392814636, maxindices: 2, outputs: [1.8604806e-03 9.8869294e-01 8.7731233e-04 1.3140510e-03 5.0414680e-03
 1.6495564e-03 5.6418998e-04], MiddleTime: 23.8, subject:4
